time,angle_deg,tsr,cp,cd,ct,cd_blade1,ct_blade1,cd_blade2,ct_blade2,cd_blade3,ct_blade3
27.5644,2000.48,7,0.451666,0.769028,0.0645237,0.256028,0.0215665,0.255699,0.0214219,0.257301,0.0215352
27.5781,2001.47,7,0.451605,0.769006,0.064515,0.256,0.0215632,0.255704,0.0214189,0.257302,0.021533
27.5918,2002.47,7,0.451611,0.769003,0.0645159,0.255967,0.0215582,0.255723,0.0214199,0.257313,0.0215378
27.6055,2003.46,7,0.45157,0.768976,0.06451,0.255959,0.0215587,0.255721,0.0214154,0.257296,0.0215359
27.6192,2004.45,7,0.451521,0.768972,0.064503,0.255949,0.0215578,0.255722,0.0214088,0.257302,0.0215363
27.6329,2005.45,7,0.451583,0.768999,0.0645118,0.255922,0.021555,0.255774,0.0214192,0.257303,0.0215376
27.6466,2006.44,7,0.451558,0.768997,0.0645082,0.255922,0.0215543,0.255772,0.0214161,0.257302,0.0215378
27.6603,2007.44,7,0.451588,0.768994,0.0645125,0.255897,0.0215523,0.255785,0.0214175,0.257312,0.0215427
27.674,2008.43,7,0.451535,0.769006,0.064505,0.255881,0.0215479,0.255798,0.0214173,0.257326,0.0215398
27.6877,2009.43,7,0.451672,0.769045,0.0645246,0.255886,0.0215592,0.255822,0.0214181,0.257337,0.0215472
27.7014,2010.42,7,0.451426,0.768931,0.0644894,0.255835,0.0215451,0.255791,0.0214046,0.257306,0.0215398
27.7151,2011.41,7,0.451384,0.768959,0.0644834,0.255824,0.0215404,0.255821,0.0214065,0.257314,0.0215364
27.7288,2012.41,7,0.45157,0.769006,0.06451,0.255841,0.02155,0.255877,0.0214205,0.257289,0.0215396
27.7425,2013.4,7,0.451527,0.768998,0.0645038,0.255806,0.0215433,0.255875,0.0214142,0.257316,0.0215463
27.7562,2014.4,7,0.451412,0.768934,0.0644874,0.255778,0.0215383,0.255852,0.0214076,0.257304,0.0215415
27.7699,2015.39,7,0.451406,0.768968,0.0644866,0.255772,0.0215377,0.255882,0.0214042,0.257314,0.0215446
27.7836,2016.39,7,0.451476,0.768974,0.0644965,0.255761,0.0215407,0.255916,0.0214106,0.257297,0.0215453
27.7973,2017.38,7,0.451483,0.768991,0.0644975,0.255744,0.0215347,0.255938,0.0214144,0.257309,0.0215485
27.811,2018.37,7,0.451403,0.76896,0.0644861,0.25573,0.0215329,0.25591,0.0214044,0.257319,0.0215488
27.8247,2019.37,7,0.451434,0.768981,0.0644905,0.255746,0.0215389,0.25593,0.0214013,0.257305,0.0215504
27.8384,2020.36,7,0.451444,0.768973,0.064492,0.25569,0.021529,0.255986,0.0214125,0.257297,0.0215504
27.8521,2021.36,7,0.451442,0.768987,0.0644917,0.255709,0.0215329,0.255976,0.0214081,0.257302,0.0215508
27.8658,2022.35,7,0.451354,0.768951,0.0644792,0.255682,0.0215281,0.255974,0.0214021,0.257296,0.0215489
27.8795,2023.35,7,0.451447,0.76901,0.0644925,0.255685,0.0215318,0.256012,0.0214067,0.257313,0.0215539
27.8932,2024.34,7,0.451373,0.768987,0.0644819,0.255661,0.0215213,0.256018,0.0214064,0.257308,0.0215542
27.9069,2025.33,7,0.45145,0.768994,0.0644928,0.255679,0.0215369,0.256021,0.0214011,0.257294,0.0215548
27.9206,2026.33,7,0.451325,0.768969,0.064475,0.255607,0.0215116,0.256072,0.0214093,0.25729,0.0215541
27.9343,2027.32,7,0.451413,0.769002,0.0644876,0.255648,0.0215272,0.256073,0.0214054,0.257281,0.021555
27.948,2028.32,7,0.451341,0.768986,0.0644773,0.255636,0.0215232,0.256074,0.0213995,0.257276,0.0215546
27.9617,2029.31,7,0.451335,0.768972,0.0644764,0.255581,0.0215127,0.256106,0.0214045,0.257285,0.0215593
27.9754,2030.3,7,0.451367,0.769001,0.064481,0.255593,0.0215156,0.256114,0.0214035,0.257294,0.0215619
27.9891,2031.3,7,0.451333,0.769,0.0644761,0.255592,0.0215155,0.256133,0.0214014,0.257275,0.0215593
28.0028,2032.29,7,0.451317,0.768986,0.0644739,0.255565,0.0215104,0.256165,0.021406,0.257255,0.0215575
28.0165,2033.29,7,0.451277,0.768968,0.0644681,0.25555,0.0215052,0.256158,0.0214034,0.25726,0.0215596
28.0302,2034.28,7,0.451301,0.769003,0.0644715,0.255549,0.0215042,0.256179,0.0214031,0.257274,0.0215642
28.0439,2035.28,7,0.451297,0.768998,0.0644709,0.255552,0.0215063,0.256198,0.0214025,0.257249,0.0215621
28.0576,2036.27,7,0.451265,0.769002,0.0644665,0.255538,0.0215025,0.256204,0.0214006,0.257261,0.0215634
28.0713,2037.26,7,0.451322,0.76901,0.0644746,0.255534,0.0215062,0.256236,0.0214056,0.25724,0.0215627
28.085,2038.26,7,0.451307,0.769054,0.0644724,0.255521,0.0215028,0.256276,0.0214041,0.257257,0.0215656
28.0987,2039.25,7,0.451369,0.769038,0.0644813,0.255512,0.021503,0.256275,0.0214049,0.25725,0.0215734
28.1124,2040.25,7,0.451098,0.768945,0.0644426,0.255467,0.0214862,0.256268,0.0213946,0.25721,0.0215617
28.1261,2041.24,7,0.451158,0.769002,0.0644511,0.255476,0.0214896,0.256299,0.021394,0.257228,0.0215675
28.1398,2042.24,7,0.451337,0.769068,0.0644767,0.255512,0.0215006,0.256314,0.0214026,0.257242,0.0215735
28.1535,2043.23,7,0.451277,0.769046,0.0644681,0.255479,0.0214919,0.256357,0.021408,0.257209,0.0215683
28.1672,2044.22,7,0.451186,0.768986,0.0644551,0.255451,0.0214874,0.256345,0.0214028,0.25719,0.0215649
28.1809,2045.22,7,0.451203,0.769035,0.0644575,0.255455,0.0214834,0.256378,0.0214033,0.257202,0.0215708
28.1946,2046.21,7,0.451259,0.769039,0.0644656,0.25546,0.0214859,0.256385,0.0214046,0.257194,0.0215751
28.2083,2047.21,7,0.451244,0.76904,0.0644634,0.255464,0.0214881,0.2564,0.0214058,0.257176,0.0215695
28.222,2048.2,7,0.451218,0.769041,0.0644597,0.255424,0.0214799,0.25644,0.0214071,0.257176,0.0215726
28.2357,2049.2,7,0.451203,0.769039,0.0644576,0.255404,0.0214708,0.256448,0.0214083,0.257187,0.0215785
28.2494,2050.19,7,0.451241,0.769053,0.064463,0.255444,0.0214814,0.256456,0.0214079,0.257153,0.0215737
28.2631,2051.18,7,0.451261,0.769067,0.0644658,0.255421,0.0214779,0.256484,0.0214098,0.257162,0.021578
28.2768,2052.18,7,0.451172,0.769029,0.0644532,0.255391,0.0214693,0.256489,0.0214076,0.257149,0.0215763
28.2905,2053.17,7,0.451219,0.769057,0.0644599,0.255399,0.0214705,0.256518,0.0214088,0.257139,0.0215806
28.3042,2054.17,7,0.45121,0.769075,0.0644586,0.255395,0.0214714,0.256548,0.0214122,0.257132,0.0215749
28.3179,2055.16,7,0.451212,0.76905,0.0644588,0.255368,0.0214627,0.256555,0.021413,0.257127,0.0215832
28.3316,2056.16,7,0.451144,0.769056,0.0644492,0.255387,0.0214643,0.256573,0.0214128,0.257096,0.0215721
28.3453,2057.15,7,0.451303,0.769116,0.0644719,0.255399,0.0214683,0.256585,0.0214139,0.257132,0.0215896
28.359,2058.14,7,0.45115,0.769042,0.06445,0.25536,0.0214574,0.256599,0.021414,0.257083,0.0215785
28.3727,2059.14,7,0.451154,0.769051,0.0644505,0.255369,0.0214591,0.256616,0.0214148,0.257066,0.0215767
28.3864,2060.13,7,0.451184,0.769063,0.0644548,0.25535,0.021455,0.256652,0.0214189,0.257061,0.0215809
28.4001,2061.13,7,0.451183,0.769085,0.0644547,0.255355,0.0214522,0.256663,0.0214189,0.257066,0.0215836
28.4138,2062.12,7,0.451148,0.769056,0.0644497,0.25537,0.0214554,0.25666,0.0214166,0.257026,0.0215777
28.4275,2063.12,7,0.451145,0.769054,0.0644492,0.255344,0.0214519,0.256697,0.0214223,0.257013,0.0215751
28.4412,2064.11,7,0.451141,0.769065,0.0644487,0.25533,0.0214469,0.256716,0.0214226,0.257019,0.0215792
28.4549,2065.1,7,0.45112,0.769061,0.0644457,0.255341,0.0214459,0.256722,0.0214228,0.256997,0.021577
28.4686,2066.1,7,0.451122,0.76907,0.064446,0.255318,0.021442,0.256747,0.0214236,0.257005,0.0215804
28.4823,2067.09,7,0.451176,0.769073,0.0644537,0.255335,0.0214448,0.256753,0.0214244,0.256985,0.0215846
28.496,2068.09,7,0.451208,0.769138,0.0644583,0.255363,0.021444,0.256804,0.0214308,0.256971,0.0215834
28.5097,2069.08,7,0.45116,0.769064,0.0644515,0.25532,0.0214353,0.2568,0.0214321,0.256944,0.0215841
28.5234,2070.08,7,0.450931,0.768999,0.0644187,0.255308,0.0214254,0.256789,0.0214241,0.256902,0.0215692
28.5371,2071.07,7,0.451091,0.769065,0.0644416,0.255315,0.0214262,0.25684,0.0214356,0.25691,0.0215798
28.5508,2072.06,7,0.451184,0.769115,0.0644549,0.255339,0.0214378,0.256859,0.0214344,0.256918,0.0215826
28.5645,2073.06,7,0.451146,0.769083,0.0644494,0.255343,0.0214372,0.256851,0.0214318,0.256889,0.0215805
28.5782,2074.05,7,0.451062,0.76902,0.0644374,0.255293,0.0214273,0.256864,0.0214312,0.256863,0.0215789
28.5919,2075.05,7,0.451085,0.769069,0.0644407,0.255328,0.0214271,0.256896,0.0214384,0.256845,0.0215752
28.6056,2076.04,7,0.451095,0.769055,0.0644422,0.255313,0.021426,0.256903,0.0214397,0.256838,0.0215766
28.6193,2077.04,7,0.451137,0.769073,0.0644481,0.255307,0.0214252,0.25692,0.0214394,0.256846,0.0215836
28.633,2078.03,7,0.451135,0.769078,0.0644479,0.255335,0.0214255,0.256943,0.0214432,0.256801,0.0215791
28.6467,2079.02,7,0.451071,0.769043,0.0644387,0.255321,0.0214225,0.256958,0.0214451,0.256765,0.0215711
28.6604,2080.02,7,0.451107,0.76906,0.0644439,0.255312,0.0214208,0.25697,0.0214451,0.256779,0.021578
28.6741,2081.01,7,0.451132,0.769067,0.0644474,0.255321,0.0214191,0.256985,0.0214482,0.256761,0.0215801
28.6878,2082.01,7,0.451053,0.769034,0.0644361,0.255313,0.0214158,0.257008,0.0214498,0.256712,0.0215706
28.7015,2083,7,0.451053,0.769026,0.0644361,0.255322,0.0214142,0.257004,0.0214511,0.2567,0.0215709
28.7152,2084,7,0.45115,0.769091,0.06445,0.255339,0.0214158,0.257052,0.0214558,0.2567,0.0215784
28.7289,2084.99,7,0.45101,0.768998,0.0644301,0.255326,0.0214116,0.257026,0.0214506,0.256646,0.0215679
28.7426,2085.98,7,0.451024,0.769045,0.064432,0.255339,0.0214117,0.25706,0.021453,0.256646,0.0215674
28.7563,2086.98,7,0.451205,0.769109,0.0644578,0.255339,0.0214119,0.257109,0.0214693,0.256662,0.0215766
28.77,2087.97,7,0.450992,0.768987,0.0644274,0.255327,0.0214067,0.257054,0.0214527,0.256606,0.0215679
28.7837,2088.97,7,0.451031,0.769022,0.064433,0.255329,0.0214043,0.257107,0.0214617,0.256586,0.021567
28.7974,2089.96,7,0.451061,0.769013,0.0644372,0.255353,0.0214072,0.257098,0.0214629,0.256562,0.0215671
28.8111,2090.96,7,0.451041,0.769021,0.0644344,0.255354,0.0214056,0.257123,0.0214647,0.256545,0.0215641
28.8248,2091.95,7,0.450983,0.768986,0.0644261,0.255338,0.0214008,0.257108,0.0214597,0.25654,0.0215657
28.8385,2092.94,7,0.450999,0.768994,0.0644284,0.255357,0.0214019,0.25713,0.0214612,0.256508,0.0215652
28.8522,2093.94,7,0.450994,0.768996,0.0644277,0.255367,0.0214013,0.257152,0.0214652,0.256477,0.0215612
28.8659,2094.93,7,0.450955,0.768979,0.0644221,0.255368,0.0214007,0.25714,0.0214599,0.256471,0.0215615
28.8796,2095.93,7,0.450969,0.768983,0.0644241,0.255369,0.0213975,0.257196,0.0214704,0.256419,0.0215561
28.8933,2096.92,7,0.451019,0.768989,0.0644312,0.255375,0.0213965,0.257185,0.0214731,0.256429,0.0215616
28.907,2097.92,7,0.45105,0.769041,0.0644357,0.255412,0.0213999,0.257205,0.0214755,0.256424,0.0215603
28.9207,2098.91,7,0.450907,0.768936,0.0644153,0.25539,0.0213942,0.257183,0.0214727,0.256363,0.0215485
28.9344,2099.9,7,0.450795,0.768921,0.0643993,0.255379,0.0213881,0.257194,0.0214671,0.256349,0.0215441
28.9481,2100.9,7,0.450984,0.768969,0.0644263,0.255428,0.0214007,0.257203,0.021474,0.256338,0.0215516
28.9618,2101.89,7,0.450993,0.769001,0.0644275,0.255414,0.0213892,0.257235,0.0214769,0.256353,0.0215614
28.9755,2102.89,7,0.450978,0.768959,0.0644255,0.255414,0.0213884,0.257234,0.0214807,0.256311,0.0215564
28.9892,2103.88,7,0.450921,0.768917,0.0644172,0.255427,0.0213872,0.257244,0.0214817,0.256245,0.0215483
29.0029,2104.88,7,0.450895,0.768935,0.0644136,0.255448,0.0213925,0.257226,0.0214747,0.256262,0.0215463
29.0166,2105.87,7,0.450835,0.768901,0.064405,0.255429,0.0213849,0.257244,0.0214748,0.256228,0.0215452
29.0303,2106.86,7,0.450937,0.768944,0.0644196,0.255456,0.0213869,0.257287,0.0214863,0.256202,0.0215463
29.044,2107.86,7,0.450958,0.768957,0.0644226,0.255471,0.0213877,0.257277,0.0214878,0.256208,0.021547
29.0577,2108.85,7,0.450836,0.768892,0.0644051,0.255469,0.0213836,0.257248,0.0214786,0.256174,0.021543
29.0714,2109.85,7,0.450866,0.768909,0.0644094,0.255496,0.0213858,0.257277,0.0214838,0.256136,0.0215398
29.0851,2110.84,7,0.450907,0.768919,0.0644154,0.25549,0.0213842,0.257298,0.0214905,0.256132,0.0215407
29.0988,2111.84,7,0.450872,0.76891,0.0644102,0.255522,0.0213865,0.257281,0.0214849,0.256107,0.0215388
29.1125,2112.83,7,0.450784,0.768856,0.0643978,0.255496,0.0213799,0.257274,0.0214828,0.256086,0.0215351
29.1262,2113.82,7,0.450955,0.768961,0.0644221,0.255568,0.0213901,0.257317,0.0214965,0.256076,0.0215355
29.1399,2114.82,7,0.450762,0.768842,0.0643946,0.255518,0.0213745,0.257276,0.0214876,0.256047,0.0215324
29.1536,2115.81,7,0.450807,0.768899,0.064401,0.255557,0.0213795,0.2573,0.0214879,0.256042,0.0215336
29.1673,2116.81,7,0.450911,0.768938,0.0644159,0.255592,0.0213879,0.257333,0.0214963,0.256013,0.0215317
29.181,2117.8,7,0.45073,0.768828,0.0643901,0.255534,0.0213701,0.257307,0.0214908,0.255987,0.0215292
29.1947,2118.8,7,0.450797,0.768888,0.0643996,0.255618,0.0213837,0.25731,0.0214911,0.25596,0.0215248
29.2084,2119.79,7,0.450824,0.768867,0.0644034,0.255588,0.0213788,0.257319,0.021497,0.25596,0.0215276
29.2221,2120.78,7,0.450788,0.768868,0.0643983,0.255608,0.0213766,0.257318,0.0214953,0.255943,0.0215264
29.2358,2121.78,7,0.450722,0.768844,0.0643889,0.255605,0.0213711,0.257332,0.0214969,0.255906,0.0215208
29.2495,2122.77,7,0.450753,0.768859,0.0643933,0.255635,0.021373,0.257326,0.0214993,0.255898,0.0215211
29.2632,2123.77,7,0.450727,0.768841,0.0643895,0.255644,0.0213715,0.257311,0.0214959,0.255886,0.0215221
29.2769,2124.76,7,0.45068,0.768828,0.0643828,0.255631,0.0213622,0.257333,0.0214997,0.255864,0.0215209
29.2906,2125.76,7,0.450726,0.768853,0.0643895,0.255706,0.021376,0.25731,0.0214977,0.255838,0.0215158
29.3043,2126.75,7,0.450752,0.768858,0.0643931,0.255688,0.0213732,0.257336,0.0215037,0.255834,0.0215162
29.318,2127.74,7,0.450756,0.768884,0.0643937,0.255714,0.021374,0.257339,0.0215035,0.255831,0.0215163
29.3317,2128.74,7,0.450608,0.768806,0.0643726,0.255699,0.0213681,0.257317,0.0214958,0.255789,0.0215086
29.3454,2129.73,7,0.450665,0.768853,0.0643808,0.255737,0.0213688,0.257342,0.021502,0.255774,0.02151
29.3591,2130.73,7,0.45077,0.768858,0.0643957,0.255729,0.0213668,0.257352,0.0215141,0.255776,0.0215148
29.3728,2131.72,7,0.450641,0.768847,0.0643773,0.255755,0.0213642,0.257353,0.0215107,0.255739,0.0215024
29.3865,2132.72,7,0.450671,0.768826,0.0643815,0.255781,0.0213713,0.257318,0.0215057,0.255727,0.0215045
29.4002,2133.71,7,0.450686,0.768838,0.0643838,0.255802,0.0213703,0.257309,0.0215078,0.255728,0.0215056
29.4139,2134.7,7,0.450589,0.768807,0.0643698,0.255774,0.0213601,0.25733,0.0215053,0.255703,0.0215045
29.4276,2135.7,7,0.450542,0.768803,0.0643631,0.255807,0.021358,0.257328,0.0215084,0.255669,0.0214967
29.4413,2136.69,7,0.450633,0.768839,0.0643761,0.255854,0.0213664,0.257314,0.0215106,0.255671,0.0214991
29.455,2137.69,7,0.450678,0.768866,0.0643826,0.255862,0.0213689,0.257336,0.0215135,0.255668,0.0215001
29.4687,2138.68,7,0.450552,0.768805,0.0643646,0.255844,0.0213596,0.25733,0.0215125,0.255631,0.0214925
29.4824,2139.67,7,0.450578,0.768829,0.0643683,0.255868,0.0213587,0.25731,0.0215116,0.255651,0.021498
29.4961,2140.67,7,0.45062,0.76884,0.0643743,0.255917,0.0213678,0.257316,0.0215135,0.255607,0.021493
29.5098,2141.66,7,0.4506,0.768846,0.0643715,0.255907,0.0213612,0.257314,0.0215141,0.255625,0.0214962
29.5235,2142.66,7,0.450487,0.768786,0.0643553,0.255901,0.0213546,0.257316,0.0215144,0.255569,0.0214863
29.5372,2143.65,7,0.45065,0.768893,0.0643786,0.255962,0.0213664,0.257318,0.0215167,0.255613,0.0214955
29.5509,2144.65,7,0.450554,0.76883,0.0643649,0.255948,0.0213616,0.25732,0.0215201,0.255562,0.0214832
29.5646,2145.64,7,0.450547,0.768838,0.0643639,0.255974,0.0213601,0.2573,0.0215149,0.255564,0.0214889
29.5783,2146.63,7,0.45057,0.768871,0.0643672,0.256014,0.021364,0.257309,0.0215196,0.255547,0.0214835
29.592,2147.63,7,0.450493,0.768814,0.0643561,0.256012,0.021359,0.2573,0.0215208,0.255503,0.0214763
29.6057,2148.62,7,0.450537,0.76887,0.0643624,0.256027,0.0213564,0.257287,0.0215191,0.255556,0.021487
29.6194,2149.62,7,0.450527,0.768832,0.064361,0.25605,0.0213621,0.25729,0.021521,0.255492,0.0214779
29.6331,2150.61,7,0.450541,0.768863,0.0643629,0.256063,0.0213597,0.257303,0.0215261,0.255497,0.0214772
29.6468,2151.61,7,0.450482,0.768847,0.0643546,0.256094,0.0213606,0.25728,0.0215229,0.255474,0.021471
29.6605,2152.6,7,0.450506,0.768859,0.064358,0.256103,0.0213609,0.257276,0.0215243,0.25548,0.0214728
29.6742,2153.59,7,0.450479,0.768841,0.0643541,0.256106,0.0213582,0.257278,0.0215278,0.255457,0.0214682
29.6879,2154.59,7,0.450413,0.768831,0.0643448,0.25614,0.02136,0.257268,0.0215272,0.255423,0.0214576
29.7016,2155.58,7,0.450492,0.768874,0.064356,0.256147,0.0213597,0.257255,0.0215254,0.255472,0.0214708
29.7153,2156.58,7,0.450484,0.768876,0.0643549,0.256173,0.0213606,0.25727,0.0215292,0.255434,0.021465
29.729,2157.57,7,0.450506,0.768886,0.064358,0.256191,0.021362,0.25726,0.02153,0.255434,0.021466
29.7427,2158.57,7,0.450406,0.768861,0.0643437,0.25621,0.0213567,0.257247,0.0215272,0.255404,0.0214598
29.7564,2159.56,7,0.450567,0.768935,0.0643667,0.256259,0.0213668,0.257248,0.0215361,0.255428,0.0214638
29.7701,2160.55,7,0.450444,0.768857,0.0643492,0.256254,0.0213652,0.257234,0.0215336,0.255368,0.0214504
29.7838,2161.55,7,0.450345,0.768871,0.0643351,0.256276,0.0213594,0.257216,0.0215261,0.255379,0.0214496
29.7975,2162.54,7,0.450491,0.768898,0.0643558,0.256261,0.0213572,0.257233,0.0215372,0.255404,0.0214614
29.8112,2163.54,7,0.450495,0.768915,0.0643564,0.2563,0.0213641,0.257228,0.0215373,0.255387,0.021455
29.8249,2164.53,7,0.450358,0.768847,0.0643368,0.256321,0.0213595,0.257195,0.0215333,0.255331,0.021444
29.8386,2165.53,7,0.450365,0.768889,0.0643379,0.256351,0.0213643,0.25719,0.0215324,0.255348,0.0214413
29.8523,2166.52,7,0.450433,0.768898,0.0643476,0.256345,0.0213632,0.257192,0.0215384,0.255361,0.021446
29.866,2167.51,7,0.450458,0.768922,0.0643512,0.256379,0.0213648,0.257188,0.0215383,0.255355,0.0214481
29.8797,2168.51,7,0.450373,0.768884,0.064339,0.256409,0.0213661,0.257168,0.0215362,0.255307,0.0214367
29.8934,2169.5,7,0.450424,0.768921,0.0643462,0.256419,0.0213682,0.257191,0.0215443,0.255311,0.0214337
29.9071,2170.5,7,0.45043,0.768908,0.0643472,0.256428,0.0213665,0.257136,0.021537,0.255344,0.0214437
29.9208,2171.49,7,0.450432,0.768927,0.0643474,0.256455,0.0213673,0.257167,0.0215444,0.255305,0.0214358
29.9345,2172.49,7,0.450332,0.768877,0.0643331,0.256473,0.0213666,0.257129,0.0215402,0.255276,0.0214263
29.9482,2173.48,7,0.450464,0.768963,0.0643521,0.256505,0.0213707,0.257147,0.0215468,0.25531,0.0214345
29.9619,2174.47,7,0.450399,0.768934,0.0643427,0.256528,0.0213727,0.257126,0.0215405,0.25528,0.0214295
29.9756,2175.47,7,0.450483,0.76895,0.0643547,0.25653,0.0213704,0.257142,0.0215583,0.255278,0.0214261
29.9893,2176.46,7,0.450369,0.768925,0.0643384,0.256558,0.021373,0.257073,0.0215365,0.255294,0.0214288
30.003,2177.46,7,0.450414,0.768938,0.0643448,0.256573,0.021375,0.257088,0.0215468,0.255277,0.0214231
30.0167,2178.45,7,0.450389,0.76895,0.0643413,0.25658,0.0213729,0.257108,0.0215518,0.255262,0.0214166
30.0304,2179.45,7,0.450383,0.768921,0.0643404,0.256613,0.0213776,0.257041,0.0215426,0.255267,0.0214202
30.0441,2180.44,7,0.450422,0.768959,0.064346,0.256647,0.0213811,0.257053,0.0215466,0.25526,0.0214183
30.0578,2181.43,7,0.45037,0.768946,0.0643385,0.256657,0.0213803,0.257037,0.0215454,0.255253,0.0214129
30.0715,2182.43,7,0.450386,0.768946,0.0643409,0.256655,0.0213779,0.257028,0.0215468,0.255263,0.0214161
30.0852,2183.42,7,0.45035,0.768925,0.0643358,0.256685,0.0213817,0.257002,0.021543,0.255238,0.021411
30.0989,2184.42,7,0.450317,0.768929,0.064331,0.256711,0.0213841,0.256979,0.0215386,0.255238,0.0214083
30.1126,2185.41,7,0.450373,0.768955,0.064339,0.256722,0.0213845,0.256999,0.0215482,0.255234,0.0214063
30.1263,2186.41,7,0.450351,0.768954,0.0643358,0.256755,0.0213865,0.256974,0.0215464,0.255225,0.0214029
30.14,2187.4,7,0.450394,0.768953,0.0643421,0.25676,0.0213871,0.256959,0.021549,0.255234,0.021406
30.1537,2188.39,7,0.450363,0.768979,0.0643376,0.256784,0.0213867,0.256943,0.021549,0.255251,0.021402
30.1674,2189.39,7,0.450498,0.769011,0.0643569,0.256819,0.0214,0.256937,0.0215507,0.255254,0.0214062
30.1811,2190.38,7,0.450241,0.768898,0.0643201,0.256801,0.0213889,0.256879,0.0215373,0.255218,0.021394
30.1948,2191.38,7,0.450221,0.768928,0.0643173,0.256824,0.0213889,0.256879,0.02154,0.255225,0.0213884
30.2085,2192.37,7,0.450426,0.768987,0.0643465,0.256876,0.0214011,0.256908,0.021555,0.255203,0.0213904
30.2222,2193.37,7,0.450383,0.768972,0.0643404,0.256868,0.0213966,0.256873,0.0215486,0.255231,0.0213951
30.2359,2194.36,7,0.450283,0.768909,0.0643262,0.256872,0.021395,0.25682,0.0215427,0.255216,0.0213885
30.2496,2195.35,7,0.450278,0.76894,0.0643255,0.256898,0.0213984,0.256818,0.0215393,0.255225,0.0213878
30.2633,2196.35,7,0.450358,0.768948,0.0643368,0.256921,0.0214052,0.256818,0.0215459,0.255209,0.0213857
30.277,2197.34,7,0.450357,0.768955,0.0643368,0.256927,0.0214011,0.25681,0.0215496,0.255218,0.021386
30.2907,2198.34,7,0.450301,0.768934,0.0643287,0.256947,0.0214037,0.256751,0.0215403,0.255235,0.0213847
30.3044,2199.33,7,0.450327,0.768948,0.0643325,0.25699,0.0214123,0.256735,0.0215365,0.255223,0.0213837
30.3181,2200.33,7,0.450341,0.768937,0.0643344,0.256965,0.0214062,0.256757,0.0215477,0.255215,0.0213806
30.3318,2201.32,7,0.450353,0.768952,0.0643361,0.257011,0.021413,0.256715,0.0215439,0.255226,0.0213792
30.3455,2202.31,7,0.450265,0.768906,0.0643235,0.257011,0.0214117,0.256675,0.021537,0.25522,0.0213748
30.3592,2203.31,7,0.450356,0.768959,0.0643366,0.257042,0.0214189,0.256676,0.0215407,0.255241,0.021377
30.3729,2204.3,7,0.450294,0.768937,0.0643277,0.257046,0.0214118,0.25665,0.021541,0.255242,0.0213749
30.3866,2205.3,7,0.450358,0.768933,0.0643369,0.257081,0.0214283,0.256615,0.0215345,0.255237,0.0213741
30.4003,2206.29,7,0.450246,0.768912,0.0643208,0.257046,0.0214089,0.256629,0.0215416,0.255237,0.0213703
30.414,2207.29,7,0.450353,0.768944,0.0643361,0.25711,0.021428,0.256599,0.021539,0.255235,0.0213691
30.4277,2208.28,7,0.45027,0.768912,0.0643243,0.257118,0.021426,0.256558,0.0215317,0.255236,0.0213667
30.4414,2209.27,7,0.450261,0.76889,0.0643229,0.257089,0.0214192,0.256551,0.0215354,0.25525,0.0213684
30.4551,2210.27,7,0.450293,0.768908,0.0643276,0.257122,0.0214258,0.256518,0.0215329,0.255268,0.021369
30.4688,2211.26,7,0.450277,0.768915,0.0643254,0.257151,0.0214299,0.256504,0.0215307,0.25526,0.0213647
